Asosiy Bo'lim,Subkategoriya Nomi,Havola
Kanselyariya tovarlari,Kanselyariya buyumlari,https://uzum.uz/uz/category/kanselyariya-buyumlari-13698
Kanselyariya tovarlari,Qogʻoz uchun lotkalar va toʻplagichlar,https://uzum.uz/uz/category/qogoz-uchun-lotkalar-va-11747
Kanselyariya tovarlari,Matn uchun korrektorlar,https://uzum.uz/uz/category/matn-uchun-korrektorlar-14009
Kanselyariya tovarlari,Beyjiklar va aksessuarlar,https://uzum.uz/uz/category/beyjiklar-va-aksessuarlar-13214
Kanselyariya tovarlari,Lupalar,https://uzum.uz/uz/category/lupalar-11668
Kanselyariya tovarlari,Qogʻoz uchun tutqichlar,https://uzum.uz/uz/category/qogoz-uchun-tutqichlar-12196
Kanselyariya tovarlari,Teshkichlar,https://uzum.uz/uz/category/teshkichlar-14101
Kanselyariya tovarlari,Stol uchun gilamchalar,https://uzum.uz/uz/category/stol-uchun-gilamchalar-12981
Kanselyariya tovarlari,Qogʻoz uchun savatlar,https://uzum.uz/uz/category/qogoz-uchun-savatlar-11858
Kanselyariya tovarlari,Qalamlar va ruchkalar uchun tagliklar,https://uzum.uz/uz/category/qalamlar-va-ruchkalar-uchun-14169
Kanselyariya tovarlari,Darsliklar uchun podstavkalar,https://uzum.uz/uz/category/darsliklar-uchun-podstavkalar-12133
Kanselyariya tovarlari,Ish stoli tashrif qogʻozlari,https://uzum.uz/uz/category/ish-stoli-tashrif-qogozlari-11673
Kanselyariya tovarlari,Tashrif qogʻozi karmonlari uchun almashtirish bloklari,https://uzum.uz/uz/category/tashrif-qogozi-karmonlari-uchun-12960
Kanselyariya tovarlari,Doska uchun magnitlar,https://uzum.uz/uz/category/doska-uchun-magnitlar-14159
Kanselyariya tovarlari,Koʻrsatish tayoqchasi,https://uzum.uz/uz/category/korsatish-tayoqchasi-13900
Kanselyariya tovarlari,Marker doskalari,https://uzum.uz/uz/category/marker-doskalari-13858
Kanselyariya tovarlari,Marker va boʻr taxtalari,https://uzum.uz/uz/category/marker-va-bor-taxtalari-11726
Kanselyariya tovarlari,Magnit doskalar,https://uzum.uz/uz/category/magnit-doskalar-12239
Kanselyariya tovarlari,Doska oʻchirgichlar,https://uzum.uz/uz/category/doska-ochirgichlar-13256
Kanselyariya tovarlari,Doska toʻplamlar va flipchartlar,https://uzum.uz/uz/category/doska-toplamlar-va-flipchartlar-12572
Kanselyariya tovarlari,Boʻr bilan yozish uchun doskalar,https://uzum.uz/uz/category/bor-bilan-yozish-uchun-12458
Kanselyariya tovarlari,Flipchartlar,https://uzum.uz/uz/category/flipchartlar-13291
Kanselyariya tovarlari,Poʻkak doskalar ,https://uzum.uz/uz/category/pokak-doskalar--13773
Kanselyariya tovarlari,Qogʻoz uchun papkalar,https://uzum.uz/uz/category/qogoz-uchun-papkalar-11877
Kanselyariya tovarlari,Papka-planshetlar,https://uzum.uz/uz/category/papka-planshetlar-13010
Kanselyariya tovarlari,Fayllar va ajratuvchilar,https://uzum.uz/uz/category/fayllar-va-ajratuvchilar-14173
Kanselyariya tovarlari,Pereplyot uchun jildlar,https://uzum.uz/uz/category/pereplyot-uchun-jildlar-13125
Kanselyariya tovarlari,Laminatsiya uchun plyonkalar,https://uzum.uz/uz/category/laminatsiya-uchun-plyonkalar-13386
Kanselyariya tovarlari,Pereplyotlar uchun prujinalar,https://uzum.uz/uz/category/pereplyotlar-uchun-prujinalar-13917
Kanselyariya tovarlari,Osma papkalar,https://uzum.uz/uz/category/osma-papkalar-11599
Kanselyariya tovarlari,Manzilli papkalar,https://uzum.uz/uz/category/manzilli-papkalar-14051
Kanselyariya tovarlari,Portfolio,https://uzum.uz/uz/category/portfolio-12536
Kanselyariya tovarlari,Diplom uchun papkalar,https://uzum.uz/uz/category/diplom-uchun-papkalar-12924
Kanselyariya tovarlari,Penallar,https://uzum.uz/uz/category/penallar-2614
Kanselyariya tovarlari,Kanselyariya toʻplamlari,https://uzum.uz/uz/category/kanselyariya-toplamlari-14180
Kanselyariya tovarlari,Globuslar,https://uzum.uz/uz/category/globuslar-14370
Kanselyariya tovarlari,Dunyo xaritasi,https://uzum.uz/uz/category/dunyo-xaritasi-14063
Kanselyariya tovarlari,Ish stoli kalkulyatorlari,https://uzum.uz/uz/category/ish-stoli-kalkulyatorlari-13582
Kanselyariya tovarlari,Choʻntak kalkulyatorlari,https://uzum.uz/uz/category/chontak-kalkulyatorlari-13252
Kanselyariya tovarlari,Muhandislik kalkulyatorlari,https://uzum.uz/uz/category/muhandislik-kalkulyatorlari-12931
Kanselyariya tovarlari,Chizgʻichlar,https://uzum.uz/uz/category/chizgichlar-11886
Kanselyariya tovarlari,Sirkullar,https://uzum.uz/uz/category/sirkullar-12263
Kanselyariya tovarlari,Geometrik toʻplamlar,https://uzum.uz/uz/category/geometrik-toplamlar-12932
Kanselyariya tovarlari,Chizmalar uchun tubuslar,https://uzum.uz/uz/category/chizmalar-uchun-tubuslar-13279
Kanselyariya tovarlari,Gotovalnyalar,https://uzum.uz/uz/category/gotovalnyalar-12278
Kanselyariya tovarlari,Transportirlar,https://uzum.uz/uz/category/transportirlar-11625
Kanselyariya tovarlari,Burchaklar,https://uzum.uz/uz/category/burchaklar-11628
Kanselyariya tovarlari,Reysfederlar,https://uzum.uz/uz/category/reysfederlar-14181
Kanselyariya tovarlari,Chizmachilik doskalari va kulmanlar,https://uzum.uz/uz/category/chizmachilik-doskalari-va-kulmanlar-11664
Kanselyariya tovarlari,Shtamplar uchun osnastkalar va futlyarlar,https://uzum.uz/uz/category/shtamplar-uchun-osnastkalar-va-14234
Kanselyariya tovarlari,Shtamplar,https://uzum.uz/uz/category/shtamplar-12594
Kanselyariya tovarlari,Shtampellar yostiqchalar,https://uzum.uz/uz/category/shtampellar-yostiqchalar-12019
Kanselyariya tovarlari,Daterlar,https://uzum.uz/uz/category/daterlar-11675
Kanselyariya tovarlari,Kanselyariya muhrlari,https://uzum.uz/uz/category/kanselyariya-muhrlari-12820
Kanselyariya tovarlari,Numeratorlar,https://uzum.uz/uz/category/numeratorlar-13669
Kanselyariya tovarlari,Shtempel boʻyoqlar,https://uzum.uz/uz/category/shtempel-boyoqlar-13308
Kanselyariya tovarlari,Kassalar,https://uzum.uz/uz/category/kassalar-13491
Kanselyariya tovarlari,Banknot hisoblagichlari va detektorlari,https://uzum.uz/uz/category/banknot-hisoblagichlari-va-detektorlari-14374
Kanselyariya tovarlari,Axborot qurilmalari,https://uzum.uz/uz/category/axborot-qurilmalari-13089
Kanselyariya tovarlari,Ajratgichlar va Stellajlar,https://uzum.uz/uz/category/ajratgichlar-va-stellajlar-13544
Kanselyariya tovarlari,Narx koʻrsatkichlar,https://uzum.uz/uz/category/narx-korsatkichlar-12985
Kanselyariya tovarlari,Etiket-pistoletlar,https://uzum.uz/uz/category/etiket-pistoletlar-12678
Kanselyariya tovarlari,Lazerli printerlar uchun kartridjlar,https://uzum.uz/uz/category/lazerli-printerlar-uchun-kartridjlar-12252
Kanselyariya tovarlari,Purkovchi printerlar uchun katrijlar,https://uzum.uz/uz/category/purkovchi-printerlar-uchun-katrijlar-13364
Kanselyariya tovarlari,Qogʻoz mahsulotlari,https://uzum.uz/uz/category/qogoz-mahsulotlari-10717
Kanselyariya tovarlari,Namoyish doskalari,https://uzum.uz/uz/category/namoyish-doskalari-10561
Kanselyariya tovarlari,Kalkulyatorlar,https://uzum.uz/uz/category/kalkulyatorlar-10437
Kanselyariya tovarlari,Kartrijlar,https://uzum.uz/uz/category/kartrijlar-11041
Kanselyariya tovarlari,Stol podstavkalari va tashrif qogʻozlari,https://uzum.uz/uz/category/stol-podstavkalari-va-tashrif-10270
Kanselyariya tovarlari,Savdo uchun uskunalar,https://uzum.uz/uz/category/savdo-uchun-uskunalar-10343
Kanselyariya tovarlari,Ofis buyumlari,https://uzum.uz/uz/category/ofis-buyumlari-11388
Kanselyariya tovarlari,Papkalar va fayllar,https://uzum.uz/uz/category/papkalar-va-fayllar-10541
Kanselyariya tovarlari,Muhr va shtamplar,https://uzum.uz/uz/category/muhr-va-shtamplar-10917
Kanselyariya tovarlari,Yozuv qurollari,https://uzum.uz/uz/category/yozuv-qurollari-11477
Kanselyariya tovarlari,Maktab va oʻqish uchun tovarlar,https://uzum.uz/uz/category/maktab-va-oqish-uchun-14369
Kanselyariya tovarlari,Chizmachilik qurollari,https://uzum.uz/uz/category/chizmachilik-qurollari-10840
Kitoblar,Islоm,https://uzum.uz/uz/category/islom-15148
Kitoblar,Boshqa diniy ta’limotlar,https://uzum.uz/uz/category/boshqa-diniy-talimotlar-15154
Kitoblar,Xristianlik,https://uzum.uz/uz/category/xristianlik-15149
Kitoblar,Nasr,https://uzum.uz/uz/category/nasr-15165
Kitoblar,Fantastika,https://uzum.uz/uz/category/fantastika-12933
Kitoblar,Detektivlar,https://uzum.uz/uz/category/detektivlar-14204
Kitoblar,Fentezi,https://uzum.uz/uz/category/fentezi-11706
Kitoblar,Sarguzashtlar,https://uzum.uz/uz/category/sarguzashtlar-13055
Kitoblar,Folklor,https://uzum.uz/uz/category/folklor-15161
Kitoblar,Yoshlar va o'smirlar adabiyoti,https://uzum.uz/uz/category/yoshlar-va-osmirlar-adabiyoti-13242
Kitoblar,"Qoʻrqinchli, trillerlar",https://uzum.uz/uz/category/qorqinchli-trillerlar-12853
Kitoblar,Antik adabiyot,https://uzum.uz/uz/category/antik-adabiyot-15160
Kitoblar,Sentimental nasr,https://uzum.uz/uz/category/sentimental-nasr-12189
Kitoblar,Pyesalar va dramaturgiya,https://uzum.uz/uz/category/uz-pyesalar-va-dramaturgiya-15159
Kitoblar,Jangarilar,https://uzum.uz/uz/category/jangarilar-13124
Kitoblar,Sheʼriyat,https://uzum.uz/uz/category/karyerani-rivojlantirish-12066
Kitoblar,Hazil-mutoyiba,https://uzum.uz/uz/category/hazil-mutoyiba-12293
Kitoblar,Romanlar,https://uzum.uz/uz/category/romanlar-16127
Kitoblar,Dorama,https://uzum.uz/uz/category/dorama-17770
Kitoblar,Oʻz-oʻzini rivojlantirish va psixologiya,https://uzum.uz/uz/category/oz-ozini-rivojlantirish-va-psixologiya-15129
Kitoblar,Ilmiy va ilmiy ommabop adabiyotlar,https://uzum.uz/uz/category/ilmiy-va-ilmiy-ommabop-14907
Kitoblar,Publitsistika,https://uzum.uz/uz/category/publitsistika-15205
Kitoblar,Tibbiyot,https://uzum.uz/uz/category/tibbiyot-15183
Kitoblar,Sanʼat va madaniyat,https://uzum.uz/uz/category/sanat-va-madaniyat-15192
Kitoblar,Biznes-adabiyot,https://uzum.uz/uz/category/biznes-adabiyot-11311
Kitoblar,Tarix,https://uzum.uz/uz/category/tarix-15199
Kitoblar,Uy va xobbi,https://uzum.uz/uz/category/uy-va-xobbi-15209
Kitoblar,"Goʻzallik, salomatlik va sport",https://uzum.uz/uz/category/gozallik-salomatlik-va-sport-15220
Kitoblar,Yuridik adabiyot,https://uzum.uz/uz/category/yuridik-adabiyot-14184
Kitoblar,"Ensiklopediyalar, maʼlumotnomalar",https://uzum.uz/uz/category/ensiklopediyalar-malumotnomalar-12651
Kitoblar,Ezoterika va spiritizm,https://uzum.uz/uz/category/ezoterika-va-spiritizm-13762
Kitoblar,"Sayohat, yoʻlboshchilar",https://uzum.uz/uz/category/sayohat-yolboshchilar-11651
Kitoblar,Pazandachilik kitoblari,https://uzum.uz/uz/category/pazandachilik-kitoblari-13482
Kitoblar,Kompyuter texnologiyalari,https://uzum.uz/uz/category/bubble-11779
Kitoblar,Badiiy adabiyot,https://uzum.uz/uz/category/badiiy-adabiyot-15254
Kitoblar,Bolalarning rivojlanishi,https://uzum.uz/uz/category/bolalarning-rivojlanishi-15226
Kitoblar,Oʻrgatuvchi adabiyotlar,https://uzum.uz/uz/category/orgatuvchi-adabiyotlar-15234
Kitoblar,Bolalar uchun boʻsh vaqtlarni foydali oʻtkazish va ijod,https://uzum.uz/uz/category/bolalar-uchun-bosh-vaqtlarni-15190
Kitoblar,Komikslar,https://uzum.uz/uz/category/bolalar-uchun-komikslar-12168
Kitoblar,Xorijiy tillarini oʻrganish,https://uzum.uz/uz/category/xorijiy-tillarini-organish-12575
Kitoblar,"Abituriyentlar, talabalar va aspirantlarga",https://uzum.uz/uz/category/abituriyentlar-va-talabalarga-13907
Kitoblar,Taʼlim dasturlari,https://uzum.uz/uz/category/talim-dasturlari-13539
Kitoblar,1-sinf,https://uzum.uz/uz/category/1-sinf-13915
Kitoblar,2-sinf,https://uzum.uz/uz/category/2-sinf-13940
Kitoblar,3-sinf,https://uzum.uz/uz/category/3-sinf-12903
Kitoblar,4-sinf,https://uzum.uz/uz/category/4-sinf-13743
Kitoblar,8-sinf,https://uzum.uz/uz/category/8-sinf-12361
Kitoblar,5-sinf,https://uzum.uz/uz/category/5-sinf-12591
Kitoblar,Yakuniy test va YNI,https://uzum.uz/uz/category/yakuniy-test-va-yni-14188
Kitoblar,10-sinf,https://uzum.uz/uz/category/10-sinf-14084
Kitoblar,6-sinf,https://uzum.uz/uz/category/6-sinf-13173
Kitoblar,11-sinf,https://uzum.uz/uz/category/11-sinf-13480
Kitoblar,7-sinf,https://uzum.uz/uz/category/7-sinf-12497
Kitoblar,YaDI,https://uzum.uz/uz/category/yadi-11571
Kitoblar,9-sinf,https://uzum.uz/uz/category/9-sinf-14130
Kitoblar,YaDI,https://uzum.uz/uz/category/yadi-12940
Kitoblar,Badiiy adabiyot,https://uzum.uz/uz/category/badiiy-adabiyot-17771
Kitoblar,Nobadiiy adabiyot,https://uzum.uz/uz/category/nobadiiy-adabiyot-17772
Kitoblar,Bolalarga va ota-onalarga,https://uzum.uz/uz/category/bolalarga-va-ota-onalarga-17773
Kitoblar,Disk kitoblar (diskdagi CD/MP3),https://uzum.uz/uz/category/disk-kitoblar-diskdagi-cdmp3-17764
Kitoblar,Audio kitoblar (interaktiv),https://uzum.uz/uz/category/audio-kitoblar-interaktiv-17766
Kitoblar,Onlayn foydalanish / Obuna,https://uzum.uz/uz/category/onlayn-foydalanish--obuna-17765
Kitoblar,Grafik romanlar,https://uzum.uz/uz/category/grafik-romanlar-2900
Kitoblar,Sarguzashtlar,https://uzum.uz/uz/category/sarguzashtlar-15244
Kitoblar,Bolalarga va ota-onalarga,https://uzum.uz/uz/category/bolalarga-va-otaonalarga-10301
Kitoblar,"Jurnallar, gazetalar",https://uzum.uz/uz/category/jurnallar-gazetalar-12296
Kitoblar,Chet tillaridagi adabiyotlar,https://uzum.uz/uz/category/chet-tillaridagi-adabiyotlar-11469
Kitoblar,Manga,https://uzum.uz/uz/category/manga-12918
Kitoblar,Nobadiiy adabiyot,https://uzum.uz/uz/category/nobadiiy-adabiyot-10475
Kitoblar,Sovgʻa nashrlari,https://uzum.uz/uz/category/sovga-nashrlari-12393
Kitoblar,Elektron kitob va audiokitoblarga obunalar,https://uzum.uz/uz/category/elektron-kitob-va-audiokitoblarga-17179
Kitoblar,Diniy kitoblar,https://uzum.uz/uz/category/diniy-kitoblar-15150
Kitoblar,Oʻquv adabiyoti,https://uzum.uz/uz/category/oquv-adabiyoti-10778
Kitoblar,Badiiy adabiyot,https://uzum.uz/uz/category/badiiy-adabiyot-10671
Kitoblar,Elektron va raqamli kitoblar,https://uzum.uz/uz/category/elektron-va-raqamli-kitoblar-17763
"Dacha, bogʻ va tomorqa",Urugʻlar,https://uzum.uz/uz/category/uruglar-12708
"Dacha, bogʻ va tomorqa",Gul urug'lari,https://uzum.uz/uz/category/gul-uruglari-16190
"Dacha, bogʻ va tomorqa",Sabzavot urug'lari,https://uzum.uz/uz/category/sabzavot-uruglari-16189
"Dacha, bogʻ va tomorqa",Maysazor urug'lari,https://uzum.uz/uz/category/maysazor-uruglari-16229
"Dacha, bogʻ va tomorqa",Urugʻ oʻstirish moslamalari,https://uzum.uz/uz/category/urug-ostirish-moslamalari-11537
"Dacha, bogʻ va tomorqa",Oʻsimliklarni oʻstirish uchun toʻplamlar,https://uzum.uz/uz/category/osimliklarni-ostirish-uchun-toplamlar-11831
"Dacha, bogʻ va tomorqa",Qoʻziqorin urugʻlari,https://uzum.uz/uz/category/qoziqorin-uruglari-13011
"Dacha, bogʻ va tomorqa",Lampochka gullari,https://uzum.uz/uz/category/lampochka-gullari-12051
"Dacha, bogʻ va tomorqa",Meva va meva urug'lari,https://uzum.uz/uz/category/meva-va-meva-uruglari-16223
"Dacha, bogʻ va tomorqa",Professionallar uchun urug'lar,https://uzum.uz/uz/category/professionallar-uchun-uruglar-16344
"Dacha, bogʻ va tomorqa",Qo'ziqorin mitseliyasi,https://uzum.uz/uz/category/qoziqorin-mitseliyasi-16230
"Dacha, bogʻ va tomorqa",Urug'lik to'plamlari,https://uzum.uz/uz/category/uruglik-toplamlari-12104
"Dacha, bogʻ va tomorqa",Yashil urug'lar,https://uzum.uz/uz/category/yashil-uruglar-16218
"Dacha, bogʻ va tomorqa",Tuproq va o'g'itlar,https://uzum.uz/uz/category/tuproq-va-ogitlar-11590
"Dacha, bogʻ va tomorqa",Kasalliklardan himoya qilish,https://uzum.uz/uz/category/kasalliklardan-himoya-qilish-2713
"Dacha, bogʻ va tomorqa",Purkagichlar va aksessuarlar,https://uzum.uz/uz/category/purkagichlar-va-aksessuarlar-2716
"Dacha, bogʻ va tomorqa",O'simliklar uchun o'g'itlar,https://uzum.uz/uz/category/osimliklar-uchun-ogitlar-17339
"Dacha, bogʻ va tomorqa",Yovvoyi oʻtlarga qarshi vositalar,https://uzum.uz/uz/category/yovvoyi-otlarga-qarshi-himoya-2714
"Dacha, bogʻ va tomorqa",O'simliklar uchun fitolampalar,https://uzum.uz/uz/category/osimliklar-uchun-fitolampalar-14147
"Dacha, bogʻ va tomorqa",Oʻsimliklar uchun tayanchlar va bogʻichlar,https://uzum.uz/uz/category/osimliklar-uchun-tayanchlar-va-2715
"Dacha, bogʻ va tomorqa",O'simliklarni zararkunandalardan himoya qilish,https://uzum.uz/uz/category/osimliklarni-zararkunandalardan-himoya-qilish-17347
"Dacha, bogʻ va tomorqa",Ko‘chatlar uchun tovarlar,https://uzum.uz/uz/category/kochatlar-uchun-tovarlar-16153
"Dacha, bogʻ va tomorqa",Qoplama materiallari va plyonkalar,https://uzum.uz/uz/category/qoplama-materiallari-va-plyonkalar-2712
"Dacha, bogʻ va tomorqa",Bog‘ termometrlari,https://uzum.uz/uz/category/bog-termometrlari-16186
"Dacha, bogʻ va tomorqa",Don maydalagichlar,https://uzum.uz/uz/category/don-maydalagichlar-15832
"Dacha, bogʻ va tomorqa",Zanjirli arra,https://uzum.uz/uz/category/zanjirli-arra-17274
"Dacha, bogʻ va tomorqa",Splitter mashinalari,https://uzum.uz/uz/category/splitter-mashinalari-16378
"Dacha, bogʻ va tomorqa",Yuqori bosimli moykalar va aksessuarlar,https://uzum.uz/uz/category/yuqori-bosimli-moykalar-va-13523
"Dacha, bogʻ va tomorqa",Bogʻ texnikasi uchun ehtiyot qismlar,https://uzum.uz/uz/category/otkirlash-mashinasi-15850
"Dacha, bogʻ va tomorqa",Trimmerlar,https://uzum.uz/uz/category/trimmerlar-14827
"Dacha, bogʻ va tomorqa",Butaqirqqichlar,https://uzum.uz/uz/category/butaqirqqichlar-16472
"Dacha, bogʻ va tomorqa",Maysa o'rish qurilmalari,https://uzum.uz/uz/category/maysa-orish-qurilmalari-14821
"Dacha, bogʻ va tomorqa",Boshqa bogʻ texnikasi,https://uzum.uz/uz/category/boshqa-bog-texnikasi-11576
"Dacha, bogʻ va tomorqa",Daraxtlar va butalarni kesish,https://uzum.uz/uz/category/daraxtlar-va-butalarni-kesish-12999
"Dacha, bogʻ va tomorqa",Motoburlar va uskunalar,https://uzum.uz/uz/category/motoburlar-va-uskunalar-16476
"Dacha, bogʻ va tomorqa","Motobloklar, kultivatorlar va elektrochopqilar",https://uzum.uz/uz/category/motobloklar-kultivatorlar-va-elektrochopqilar-14839
"Dacha, bogʻ va tomorqa",Bog‘ traktorlari,https://uzum.uz/uz/category/bog-traktorlari-16070
"Dacha, bogʻ va tomorqa",Maydalagichlar va havo puflagichlar,https://uzum.uz/uz/category/maydalagichlar-va-havo-puflagichlar-12371
"Dacha, bogʻ va tomorqa",Tuproqni kultivatsiya qilish,https://uzum.uz/uz/category/tuproqni-kultivatsiya-qilish-11742
"Dacha, bogʻ va tomorqa",Tandirlar,https://uzum.uz/uz/category/tandirlar-16931
"Dacha, bogʻ va tomorqa",Termosumkalar,https://uzum.uz/uz/category/termosumkalar-11585
"Dacha, bogʻ va tomorqa","Ko'mir, o'tin va olov yoqish uchun vositalar",https://uzum.uz/uz/category/komir-otin-va-olov-12346
"Dacha, bogʻ va tomorqa",Mangallar,https://uzum.uz/uz/category/mangallar-11816
"Dacha, bogʻ va tomorqa",Shampurlar,https://uzum.uz/uz/category/shampurlar-13970
"Dacha, bogʻ va tomorqa","Gril, barbekyu va dudlamalar",https://uzum.uz/uz/category/gril-barbekyu-va-dudlamalar-13339
"Dacha, bogʻ va tomorqa","Mangal, koptilni uchun panjaralar va aksessuarlar",https://uzum.uz/uz/category/mangal-koptilni-uchun-panjaralar-13280
"Dacha, bogʻ va tomorqa",Barbekyu uchun anjomlar,https://uzum.uz/uz/category/barbekyu-uchun-anjomlar-12281
"Dacha, bogʻ va tomorqa",Piknik uchun koʻrpa va yopinchiqlar,https://uzum.uz/uz/category/piknik-uchun-korpa-va-12216
"Dacha, bogʻ va tomorqa",Barbekyu uchun toʻplamlar,https://uzum.uz/uz/category/barbekyu-uchun-toplamlar-13980
"Dacha, bogʻ va tomorqa",Piknik uchun savatlar,https://uzum.uz/uz/category/piknik-uchun-savatlar-13584
"Dacha, bogʻ va tomorqa",Gril tozalash choʻtkalari,https://uzum.uz/uz/category/gril-tozalash-chotkalari-12855
"Dacha, bogʻ va tomorqa",Gulhan uchun oʻchoqlar va oʻtinlar,https://uzum.uz/uz/category/gulhan-uchun-ochoqlar-va-13876
"Dacha, bogʻ va tomorqa",Hudud parvarishi,https://uzum.uz/uz/category/hudud-parvarishi-10385
"Dacha, bogʻ va tomorqa",Sugʻorish uchun tovarlar,https://uzum.uz/uz/category/sugorish-uchun-tovarlar-12065
"Dacha, bogʻ va tomorqa",Daraxtlar va butalarni kesish,https://uzum.uz/uz/category/daraxtlar-va-butalarni-kesish-11003
"Dacha, bogʻ va tomorqa",Aksessuarlar va sarflov materiallari,https://uzum.uz/uz/category/aksessuarlar-va-sarflov-materiallari-11432
"Dacha, bogʻ va tomorqa",Yerga ishlov berish,https://uzum.uz/uz/category/yerga-ishlov-berish-11420
"Dacha, bogʻ va tomorqa",Bogʻ uchun boshqa asboblar,https://uzum.uz/uz/category/bog-uchun-boshqa-asboblar-10664
"Dacha, bogʻ va tomorqa",Aravalar va tachkalar,https://uzum.uz/uz/category/arava-va-zambilgaltaklar-14682
"Dacha, bogʻ va tomorqa",Basseynlar,https://uzum.uz/uz/category/basseynlar-11791
"Dacha, bogʻ va tomorqa",Hovuz uchun kimyo,https://uzum.uz/uz/category/hovuz-uchun-kimyo-14693
"Dacha, bogʻ va tomorqa",Basseyn uchun aksessuarlar,https://uzum.uz/uz/category/basseyn-uchun-aksessuarlar-12955
"Dacha, bogʻ va tomorqa",Quruq basseynlar uchun shariklar,https://uzum.uz/uz/category/quruq-basseynlar-uchun-shariklar-11582
"Dacha, bogʻ va tomorqa",Hovuz jihozlari,https://uzum.uz/uz/category/hovuz-jihozlari-14699
"Dacha, bogʻ va tomorqa",Suzish va suv oʻyinlari,https://uzum.uz/uz/category/suzish-va-suv-oyinlari-10584
"Dacha, bogʻ va tomorqa",Tozalash uchun asboblar,https://uzum.uz/uz/category/tozalash-uchun-asboblar-14704
"Dacha, bogʻ va tomorqa",Chivinlarga qarshi toʻrlar,https://uzum.uz/uz/category/chivinlarga-qarshi-torlar-2722
"Dacha, bogʻ va tomorqa",Bogʻ tunchiroqlari,https://uzum.uz/uz/category/bogni-yoritish-2719
"Dacha, bogʻ va tomorqa","Biotualetlar, septiklar va aksessuarlar",https://uzum.uz/uz/category/biotualetlar-septiklar-va-aksessuarlar-2720
"Dacha, bogʻ va tomorqa",Dekoratsiya uchun boshqa tovarlar,https://uzum.uz/uz/category/dekoratsiya-uchun-boshqa-tovarlar-2724
"Dacha, bogʻ va tomorqa",Kompostlar va kompost faollashtirgichlari,https://uzum.uz/uz/category/kompostlar-va-kompost-faollashtirgichlari-2718
"Dacha, bogʻ va tomorqa",Bogʻ uchun yoʻlaklar va toʻsiqlar,https://uzum.uz/uz/category/bog-uchun-yolaklar-va-2723
"Dacha, bogʻ va tomorqa",Dushlar va qoʻl yuvgichlar,https://uzum.uz/uz/category/dushlar-va-qol-yuvgichlar-2721
"Dacha, bogʻ va tomorqa",Qorong'ilashtiruvchi to'rlar,https://uzum.uz/uz/category/qorongilashtiruvchi-torlar-14837
"Dacha, bogʻ va tomorqa",Hasharotlarga qo'rqitish moslamalar,https://uzum.uz/uz/category/hasharotlarga-qorqitish-moslamalar-16312
"Dacha, bogʻ va tomorqa",Hayvonlar va sudraluvchilardan himoyasi,https://uzum.uz/uz/category/hayvonlar-va-sudraluvchilardan-himoyasi-16314
"Dacha, bogʻ va tomorqa",Kemiruvchilarga qo'rqitish moslamalar,https://uzum.uz/uz/category/kemiruvchilarga-qorqitish-moslamalar-16311
"Dacha, bogʻ va tomorqa",Qushlarga qo'rqitish moslamalar,https://uzum.uz/uz/category/qushlarga-qorqitish-moslamalar-16313
"Dacha, bogʻ va tomorqa",Tuvaklar va kashpo,https://uzum.uz/uz/category/tuvaklar-va-kashpo-12176
"Dacha, bogʻ va tomorqa",Oʻsimliklar uchun tagkursilar va mahkamlagichlar,https://uzum.uz/uz/category/osimliklar-uchun-tagkursilar-va-13433
"Dacha, bogʻ va tomorqa",Leykalar va purkagichlar,https://uzum.uz/uz/category/leykalar-va-purkagichlar-12529
"Dacha, bogʻ va tomorqa",Gul uchun savatlar,https://uzum.uz/uz/category/gul-uchun-savatlar-11732
"Dacha, bogʻ va tomorqa",Puflanadigan mebel,https://uzum.uz/uz/category/puflanadigan-mebel-15574
"Dacha, bogʻ va tomorqa",Bog‘ stullari va kreslolari,https://uzum.uz/uz/category/bog-stullari-va-kreslolari-17171
"Dacha, bogʻ va tomorqa",Gamaklar va shezlonglar,https://uzum.uz/uz/category/gamaklar-va-shezlonglar-11707
"Dacha, bogʻ va tomorqa",Batutlar,https://uzum.uz/uz/category/batutlar-15073
"Dacha, bogʻ va tomorqa",Yig'ma yotoqlar,https://uzum.uz/uz/category/yigma-yotoqlar-15546
"Dacha, bogʻ va tomorqa",Quyoshdan himoya soyabonlari,https://uzum.uz/uz/category/quyoshdan-himoya-soyabonlari-13278
"Dacha, bogʻ va tomorqa",Bog ' belanchaklari,https://uzum.uz/uz/category/bog--belanchaklari-17330
"Dacha, bogʻ va tomorqa",Bog‘ mebellari to‘plami,https://uzum.uz/uz/category/bog-mebellari-toplami-17168
"Dacha, bogʻ va tomorqa",Osilgan stullar,https://uzum.uz/uz/category/osilgan-stullar-17176
"Dacha, bogʻ va tomorqa",Bog‘ stollari,https://uzum.uz/uz/category/bog-stollari-17175
"Dacha, bogʻ va tomorqa",Bogʻ dekoratsiyasi,https://uzum.uz/uz/category/bog-dekoratsiyasi-14156
"Dacha, bogʻ va tomorqa",Bog ' skameykalari va divanlar,https://uzum.uz/uz/category/bog--skameykalari-va-13819
"Dacha, bogʻ va tomorqa",Chodirlar va gazeboslar,https://uzum.uz/uz/category/chodirlar-va-gazeboslar-17331
"Dacha, bogʻ va tomorqa",Bog' gullari,https://uzum.uz/uz/category/bog-gullari-17431
"Dacha, bogʻ va tomorqa",Manzarali daraxtlar va butalar,https://uzum.uz/uz/category/manzarali-daraxtlar-va-butalar-17433
